url,title,summary,date
https://www.yna.co.kr/view/AKR20250609046700008?section=market-plus/all,"우리투자증권, '우리WON MTS' 장내채권 거래 서비스 도입","(서울=연합뉴스) 곽윤아 기자 = 우리투자증권은 모바일트레이딩시스템(MTS)인 '우리WON MTS'에 장내채권 거래 서비스를 도입했다고 9일 밝혔다. 이 서비스는 한국거래소에 상장된 채권을 실시간 시세를 바탕으로 장내에서 직접 매매할 수 있도록 지원한다. 우리투자증권이 지난 4월 말 장외채권 거래 서비스를 도입한 데 이어 장내채권 거래 서비스도 개시하면서 투자자들은 효율적으로 국내 채권 투자에 나설 수 있게 됐다. 우리투자증권 관계자는 ""채권은 확정금리와 안정적 만기 구조를 바탕으로 자산 포트폴리오 안정성 제고에 기여할 수 있는 핵심 자산""이라며 ""앞으로도 장내·장외채권뿐만 아니라 상장지수펀드(ETF), 연금 등 다양한 자산군에 대한 투자와 관리를 지원하는 디지털 플랫폼 기능을 강화해 나갈 계획""이라고 설명했다. ori@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609046100008?section=market-plus/all,"KB증권, 국내 파생상품 수수료 할인·매매 제비용 감면 이벤트","(서울=연합뉴스) 이민영 기자 = KB증권은 9일 한국거래소의 파생상품 자체 야간 거래 개시를 맞아 오는 8월 1일까지 매매 제비용 감면 및 수수료 할인 혜택을 제공한다고 밝혔다. 이날부터 한국거래소의 파생상품 자체 야간 거래가 개시돼 파생상품시장 야간 거래 시간(오후 6시∼익일 오전 6시)이 종전(오후 6시∼익일 오전 5시)보다 1시간 늘어나고, 거래 가능한 상품도 5개에서 10개로 확대됐다. KB증권은 국내 선물옵션 신규 고객 및 장기 미거래 고객을 대상으로 이벤트 신청일 다음 날부터 8월 1일 주간 거래 시장까지 영업점 대비 최대 90% 할인된 수수료를 제공한다. 이벤트 기간 중 1계약 이상 거래할 경우 8월 4일부터 9월 30일까지 2개월 동안 할인된 수수료가 연장돼 적용된다. 아울러 이벤트 기간 국내 선물옵션 주야간 거래 시장의 대표 거래 품목에 대한 매매 제비용 감면 혜택을 제공한다. 이밖에 국내 선물옵션 계좌를 신규 개설한 개인 고객 중 선착순 1천명에게 국내 파생상품 5천원 쿠폰을 지급하며, 추가로 야간시장에서 선물옵션계약을 1계약 이상 체결한 고객 중 선착순 2천명에게 SPC 해피콘 모바일 5천원 쿠폰을 제공한다. 고영륜 KB증권 리테일영업본부장은 ""야간파생시장 오픈에 맞춰 모바일트레이딩시스템(MTS)에서 국내 선물옵션 주간 및 야간 거래 화면을 하나로 통합해 고객 편의성을 크게 강화했다""며 ""앞으로도 KB증권은 고객 친화적인 서비스와 이벤트를 통해 더 나은 거래 환경을 제공하기 위해 최선을 다하겠다""고 말했다. mylux@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609045300061?section=market-plus/all,"화성시, 사회적기업 육성 '임팩트펀드' 조성 추진","(화성=연합뉴스) 김광호 기자 = 경기 화성시는 기후·환경·사회문제를 혁신적인 기술과 사업 방식으로 해결하려는 소셜벤처와 사회적기업을 발굴·육성하기 위한 '임팩트펀드' 조성을 추진 중이라고 9일 밝혔다. 시는 이를 위해 오는 7월 말 마무리를 목표로 지난 3월부터 임팩트펀드 조성을 위한 연구용역을 진행 중이다. 이 용역을 통해 국내외 임팩트펀드 조성 사례 및 법령 검토, 화성시 제1호 임팩트펀드 기본계획 수립, 임팩트펀드 운용 체계 및 관리 방안 등을 마련할 계획이다. 시는 용역이 마무리되면 펀드 조성을 위한 중장기 계획을 수립하고, 이를 바탕으로 투자심사와 시의회 동의를 거쳐 내년 상반기 중 화성시 제1호 펀드 조성을 위한 출자 공고를 할 방침이다. 시는 임팩트 펀드가 조성될 경우 그간 융자 위주였던 사회적기업 금융지원 방식이 투자까지 확대돼 다양해질 뿐만 아니라, 사회적경제 생태계의 외연 확장에도 기여할 것으로 기대한다. 시 관계자는 ""임팩트펀드 조성은 사회적경제기업이 지속 가능한 성장을 이어가는 데 든든한 발판이 될 것""이라며 ""화성시가 민간 투자와 공공의 책임이 조화를 이루는 성공적인 모델을 만들어갈 수 있도록 철저히 준비하겠다""고 말했다. kwang@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609042000002?section=market-plus/all,"카카오뱅크, 주담대 중도상환해약금 면제 6개월 연장","(서울=연합뉴스) 민선희 기자 = 인터넷전문은행 카카오뱅크[323410]는 주택담보대출 중도상환해약금 면제 기간을 6개월 더 연장한다고 9일 밝혔다. 이에 따라 내년 1월 1일까지 신청한 주택담보대출에 중도상환해약금이 전액 면제된다. 중도상환해약금은 대출 상환일이 도래하기 전에 고객이 대출을 상환할 경우 부과되는 비용이다. 카카오뱅크는 지난 2022년 2월 주택담보대출을 출시한 이후 올해 3월까지 약 3년간 약 4만3천명의 고객을 대상으로 490억원 규모의 중도상환해약금을 면제해줬다. 카카오뱅크 관계자는 ""혁신적인 정보통신 기술을 통해 절감한 운영 비용을 고객의 편익과 혜택으로 돌려드리고 있다""며 ""각종 경쟁력 있는 대출금리와 수수료 면제 정책 등을 통해 보다 많은 영역에서 고객의 금융 부담을 줄여드리기 위해 노력하겠다""고 말했다. ssun@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609041100002?section=market-plus/all,"한국신용데이터 ""소상공인 과반, 지역화폐 소비 촉진 기대""","(서울=연합뉴스) 민선희 기자 = 한국신용데이터(KCD)는 소상공인 절반 이상이 새 정부 지역화폐 정책에 큰 기대를 가지고 있다고 9일 밝혔다. KCD는 소상공인 대상 설문조사 결과, 전체 응답자의 53%가 새 정부의 지역화폐 정책에 관해 '기대감이 매우 크다'고 응답했다고 밝혔다. '기대감이 어느 정도 있다'는 응답은 전체 응답자의 22%, '기대감이 없다'는 답변은 15%였다. 이번 설문조사는 지난 8일 오전 10시부터 오후 5시까지 7시간 동안 진행됐으며 소상공인 1천962명이 참여했다. 강예원 한국신용데이터 데이터 총괄 이사는 ""경기 침체가 이어진 상황 속에 소상공인들은 새 정부의 경기 활성화 정책에 기대감이 매우 큰 것으로 나타났다""고 말했다. ssun@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609037600009?section=market-plus/all,시험대 오른 미국 국채…30조원 규모 30년물 경매 주목,"재정적자 우려 속 '가장 인기없는 채권' 평가도 잠재 수요 파악 기회 (서울=연합뉴스) 주종국 기자 = 최근 미국 재정적자에 대한 우려로 장기 국채의 인기가 뚝 떨어지면서 오는 12일 진행되는 30년 만기 미국 국채 경매가 주목받고 있다. 이번 경매에서도 성적이 저조하게 나타날 경우 미국 장기 국채 시장이 큰 위기를 맞는 것 아니냐는 우려가 나온다. 블룸버그 통신은 미국 정부가 12일 220억 달러(약 30조원) 규모의 30년 만기 국채 경매에 나선다면서 현재 미 장기 국채는 시장에서 '가장 인기 없는 채권'이라는 평가가 나올 정도여서 이번 경매의 결과가 시장에서 초미의 관심을 받고 있다고 9일 보도했다. 이번 경매는 정기적인 국채 발행 일정에 따른 것이다. 하지만 시장에서는 입찰 규모와 금리 등으로 장기 국채에 대한 잠재적 수요 규모를 파악할 수 있을 것으로 보고 있다. 브랜디와인 글로벌 인베스트먼트의 잭 매킨타이어 포트폴리오 매니저는 ""이번 경매는 시장 심리를 테스트하는 관점에서 평가될 것""이라면서 ""요즘 미국 재무부 30년 만기 국채는 가장 인기 없는 채권으로 보인다""고 말했다. 미국 장기 채권 금리는 최근 수주간 급등했다. 부채와 재정적자 확대 우려로 투자자들로부터 외면받았고, 그 때문에 정부에 요구하는 프리미엄 수준도 높아졌다, 30년 만기 미 국채 금리는 지난달 연 5.15%로 약 20년 만에 최고치를 찍었으며, 이달 6일에도 연 4.94%로 여전히 3월보다 0.5%포인트 이상 높다. 국채 금리 상승은 미국 정부의 자금 조달 압력을 가중한다. 최근 미 하원을 통과한 도널드 트럼프 대통령의 감세 법안은 향후 수년간 재정적자를 수조달러 늘릴 것이라는 예상이 나온다. 국제 신용평가사 무디스는 지난달 미국 신용등급을 한단계 낮췄다. 미국 국채 전문가인 프레드 호프만 러트거스대 경영대학원 금융학 교수는 ""우리 재정 추세는 우려스러운 단계""라면서 ""이번 경매와 그다음 경매에서 입찰 금리나",2025-06-09
https://www.yna.co.kr/view/AKR20250609036700008?section=market-plus/all,"[특징주] 신성통상, 자진상폐 위한 공개매수 재추진…상한가 직행","(서울=연합뉴스) 곽윤아 기자 = 의류 브랜드 '탑텐'과 '지오지아'를 보유한 패션업체 신성통상[005390]이 자발적 상장폐지를 위한 공개매수를 다시 추진하자 9일 장 초반 상한가를 기록했다. 이날 오전 9시 32분 현재 유가증권시장(코스피)에서 신성통상은 전장보다 29.97% 급등한 3천925원을 기록 중이다. 이는 신성통상의 1·2대 주주인 가나안과 에이션패션이 이날부터 다음 달 9일까지 신성통상 주식 2천317만8천102주(지분율 16.13%)를 공개매수한다고 밝히며 상장폐지 재추진을 공식화한 영향으로 보인다. 가나안과 에이션패션은 모두 염태순 신성통상 회장 일가가 소유한 회사다. 공개매수 가격은 주당 4천100원으로 지난해 6월 상장폐지 추진 당시 공개매수가인 주당 2천300원보다 약 78.3% 높다. 신성통상은 지난해 6월에도 자발적 상장폐지를 위한 공개매수를 추진했으나, 가격이 너무 낮다는 평가가 나오며 공개매수에 실패한 바 있다. 현재 가나안과 에이션패션, 오너 일가가 가진 신성통상 지분은 83.87%다. 신성통상이 이번에 목표한 지분(16.13%)을 모두 매수하면 오너 일가의 지분은 100%가 되어, 상장폐지 요건인 지분율 95%를 넘게 된다. ori@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609027751008?section=market-plus/all,"'허니문 랠리' 코스피 장중 1.2% 올라 2,840대…외인 순매수 지속(종합)","삼성전자 두 달여 만에 '6만전자' 복귀…장중 2,860대 '터치' 美 고용지표 호조·미중 무역협상 기대…코스닥도 0.9% 올라 (서울=연합뉴스) 조민정 기자 = 코스피가 9일에도 장 초반 상승세를 보이며 랠리 연장의 기대감을 키우고 있다. 이날 오전 9시 28분 현재 코스피 지수는 전 거래일 대비 35.55포인트(1.26%) 오른 2,847.60을 나타냈다. 지수는 전장보다 29.51포인트(1.05%) 오른 2,841.56으로 장을 시작한 뒤 장중 2,863.19까지 상승하기도 했다. 코스피 지수의 장중 고가가 2,860선을 넘어선 것은 지난해 7월 17일(2,868.58) 이후 약 11개월 만이다. 유가증권시장에서 외국인은 1천159억원을 순매수했고 기관은 484억원, 개인은 570억원어치를 순매도 중이다. 이날 서울외환시장에서 미국 달러 대비 원화는 전장 대비 2.6원 오른 1,361.0원에 거래를 시작했다. 국내 증시가 휴장이었던 지난주 말(6일) 뉴욕 증시에서는 시장 예상보다 견조한 고용지표에 3대 주요 지수가 나란히 1% 넘게 상승했다. 5월 미국 비농업 고용자수가 시장 예상치인 12만6천명을 상회하는 13만9천명으로 발표됐고 시간당 임금도 상승세를 나타내며, 앞서 발표된 미국 제조업·서비스업 업황 지표와 민간 고용 지표로 인한 시장의 불안감을 잠재운 것으로 풀이된다. 새 정부 출범 이후 랠리를 이어가고 있는 코스피는 일단 이번 주에도 상승세를 이어가는 분위기다. 김지원 KB증권 연구원은 ""미중 간 고위급 협상이 진행되며 미중 갈등에 돌파구가 마련될지 주목된다""며 ""외국인 순매수 흐름이 뚜렷해 당분간 정책 수혜 기대감이 연장될 수 있다""고 전망했다. 시가총액 1위 삼성전자[005930]는 1.69% 오른 6만100원에 거래 중이다. 삼성전자 주가가 장중 6만원선을 회복한 것은 지난 3월 28일(6만1천100원) 이후 2개월여 만이다. SK하이닉스[000660",2025-06-09
https://www.yna.co.kr/view/AKR20250609035100008?section=market-plus/all,[특징주] 여당 전국민 재난지원금 추진에 지역화폐株 급등,"(서울=연합뉴스) 조성흠 기자 = 더불어민주당 원내대표 경선에 출마한 서영교 의원이 전 국민 재난지원금과 지역화폐를 적극 검토하겠다고 밝히면서 9일 지역화폐 관련주가 일제히 급등 중이다. 오전 9시 24분 갤럭시아머니트리[094480]는 전장 대비 24.06% 오른 1만1천600원에 거래되고 있다. 코나아이[052400](18.58%), 웹케시[053580](9.30%), 유라클[088340](7.18%) 등도 큰 폭으로 오르고 있다. 전날 서 의원은 기자회견을 열어 ""추가경정예산안(추경)을 통과시키고 전 국민 재난지원금과 지역화폐를 적극 검토해 경제가 살아나는 마중물을 만들고자 한다""고 밝혔다. 또한 ""민주당 안에서는 내수 경제 활성화를 위해 전 국민 재난지원금 또는 지역화폐 등을 적극 검토하고 있다""며 ""이 추경이 집행되면 경제성장률이 1% 정도는 성장할 것""이라고 설명했다. josh@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609029900008?section=market-plus/all,"M&A 매물로 나온 한양증권…임재택 대표 ""자식 떠나보내는 기분""","(서울=연합뉴스) 곽윤아 기자 = 매각을 추진 중인 한양증권[001750]의 임재택 대표이사가 ""마치 자식을 떠나보내는 기분""이라고 밝혔다. 9일 한양증권에 따르면 임 대표는 지난 5일 서울 강남 최인아책방에서 열린 북토크 행사에서 이같은 소회를 밝혔다. 이번 북토크 행사는 임 대표가 지난 3월 발간한 저서 '성공 꿈꾸지 말고 훔쳐라'를 주제로 진행됐다. 임 대표는 2018년 대표이사 취임 이후 7년간의 한양증권의 성장을 팝콘에 비유하며 ""먼저 열판 근처의 옥수수알이 튀겨지듯 조직도 한 사람의 변화가 퍼져 결국 전체를 움직인다""고 설명했다. 변화가 없던 조직의 한계를 깨기 위해 임 대표가 먼저 움직였고, 이러한 진심이 구성원들을 설득할 수 있었다는 계기가 됐다는 설명이다. 임 대표 취임 이후 한양증권의 영업이익은 10배 이상 성장하는 등 가파른 성장세를 보였다. 학교법인 한양학원은 지난해 9월 사모펀드 KCGI와 주식매매계약(SPA)을 체결하며 한양증권 매각 추진을 공식화했다. KCGI는 지난 1월 금융당국에 한양증권 인수를 위한 사실상의 마지막 관문인 대주주 적격성 심사를 신청했다. 하지만 지난 3월 국세청의 KCGI 세무조사가 시작되며 적격성 심사가 잠정 중단됐다. 이후 업계에서는 KCGI의 한양증권 인수가 무산될 수 있다는 관측이 나오기도 했으나, 최근 국세청의 세무조사가 큰 문제 없이 마무리되며 금융당국이 적격성 심사를 재개한 것으로 알려졌다. ori@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609032900002?section=market-plus/all,"미 고용 호조, 미·중 무역협상…환율 1,360원대 초반으로 상승","(서울=연합뉴스) 민선희 기자 = 원/달러 환율은 9일 달러 강세를 반영해 상승 출발했다. 이날 서울 외환시장에서 미국 달러화 대비 원화 환율은 오전 9시 17분 현재 전 거래일 주간 거래 종가(오후 3시 30분 기준)보다 3.2원 오른 1,361.6원에 거래됐다. 환율은 2.6원 상승한 1,361.0원에 출발한 뒤 1,360원대 초반에서 등락 중이다. 달러는 미국 고용지표 호조와 미·중 무역 협상 진전 기대감에 강세를 나타냈다. 지난주 발표된 미국 5월 비농업 고용자 수는 13만9천명을 기록해, 시장 예상(12만6천명)을 웃돌았다. 미국과 중국은 이날 고위급 무역 회담을 한다. 미국의 스콧 베선트 재무부 장관, 하워드 러트닉 상무부 장관, 제이미슨 그리어 미국무역대표(USTR)가 중국의 '경제 실세'로 평가되는 허리펑 국무원 부총리를 런던에서 만날 예정이다. 주요 6개국 통화 대비 달러 가치를 보여주는 달러인덱스는 99.153으로 전 거래일보다 0.29% 올랐다. 다만 국내 증시 외국인 순매수 흐름이 지속된다면 환율에 하락압력으로 작용할 전망이다. 이재명 대통령 당선 이후 정치적 불확실성이 해소되면서 외국인은 지난 4일과 5일 일일 1조원 수준의 순매수세를 나타냈다. 같은 시각 원/엔 재정환율은 100엔당 940.89원에 거래됐다. 전 거래일 오후 3시 30분 기준가보다 8.34원 내렸다. 엔/달러 환율은 1.14% 오른 144.729엔이다. ssun@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609029500008?section=market-plus/all,신한운용 '美 원자력 ETF' 상장 2주만에 순자산 500억원 넘어,"(서울=연합뉴스) 김태균 기자 = 신한자산운용은 자사 'SOL 미국원자력SMR' 상장지수펀드(ETF)의 순자산이 상장 약 2주 만에 500억원을 넘겼다고 9일 밝혔다. 이 ETF는 우라늄 채굴과 원자로 운영 등 미국 원자력 산업의 전 영역과 소형모듈원자로(SMR) 등 신기술 분야에 투자하는 펀드로, 지난 달 20일 상장 이후 최근까지의 수익률이 11.76%로 집계됐다. 회사 측은 개인투자자의 해당 ETF 순매수액이 지금껏 300억원이 넘었으며 기관 투자자도 100억원 이상을 순매수해 초기 반응이 좋다고 전했다. 신한자산운용 관계자는 ""미국 트럼프 행정부가 인공지능(AI)과 데이터센터 확산에 따른 전력 수요의 대응과 에너지 안보를 위해 원자력 산업 강화에 나서면서, 미국 원자력 산업은 글로벌 투자자가 주목해야 할 핵심 영역이 됐다""며 ""원자력은 정부 주도 산업의 성격이 강한 만큼 미국의 정책 의지가 강한 지금이 투자 적기로 판단된다""고 설명했다. tae@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609027900008?section=market-plus/all,"[특징주] 삼성전자, 7일째 올라 2개월여만에 6만원대 회복","(서울=연합뉴스) 이민영 기자 = 삼성전자 주가가 9일 7거래일 연속 올라 2개월여 만에 6만원선을 회복했다. 이날 오전 9시 1분 기준 삼성전자는 전장 대비 1.69% 오른 6만100원에 거래되고 있다. 지난달 28일 이후 7거래일 연속 상승세다. 장중 6만원선을 회복한 것은 지난 3월 28일(6만1천100원) 이후 2개월여 만이다. 주가는 개장 직후 6만400원까지 오르기도 했다. 지난주 말(6일) 예상치를 웃돈 5월 미국 비농업 고용지표에 경기침체 불안이 사그라들고, 영국 런던에서 예정된 미중 2차 고위급 무역 협상을 앞두고 미국 기술주가 강세를 보인 영향으로 분석된다. 엔비디아(1.24%), 암홀딩스(2.75%), 퀄컴(1.14%) 등이 오르면서 필라델피아반도체지수는 0.5% 상승했다. 국내에서 일반주주 권익 제고를 위한 상법 개정안이 재발의되는 등 신정부 정책에 따른 수혜 기대감이 커진 영향도 있다. 같은 시각 SK하이닉스[000660]도 2.23% 상승한 22만9천500원에 거래 중이다. mylux@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609027700008?section=market-plus/all,"코스피 2,840대 강세 출발…코스닥도 상승세","(서울=연합뉴스) 조민정 기자 = 코스피가 9일 1% 넘게 오르며 상승세로 출발했다. 이날 오전 9시 2분 현재 코스피 지수는 전 거래일 대비 33.51포인트(1.19%) 오른 2,845.56을 나타냈다. 지수는 전장보다 29.51포인트(1.05%) 오른 2,841.56으로 장을 시작한 뒤 1%대 강세를 유지 중이다. 같은 시각 코스닥지수는 전 거래일보다 2.64포인트(0.35%) 오른 758.87이다. chomj@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609027300008?section=market-plus/all,[코스닥] 3.04p(0.40%) 오른 759.27(개장),,2025-06-09
https://www.yna.co.kr/view/AKR20250609027400008?section=market-plus/all,"[코스피] 29.51p(1.05%) 오른 2,841.56(개장)",,2025-06-09
https://www.yna.co.kr/view/AKR20250609027200002?section=market-plus/all,"[외환] 원/달러 환율 2.6원 오른 1,361.0원(개장)",,2025-06-09
https://www.yna.co.kr/view/AKR20250609027100002?section=market-plus/all,외국환시세(6월9일·하나은행 1차 고시 기준),"(8:30) (자료=서울외국환중개, 연합인포맥스) (서울=연합뉴스)",2025-06-09
https://www.yna.co.kr/view/AKR20250609022700008?section=market-plus/all,"한화證 ""인터넷 업종, 주가 하락 과도…네카오 최선호주""","(서울=연합뉴스) 이민영 기자 = 한화투자증권[003530]은 9일 인터넷 업종의 최근 주가 하락세가 과도한 가운데 1분기를 저점으로 실적이 개선될 것이라며 네이버와 카카오[035720]를 최선호주로 꼽았다. 김소혜 연구원은 ""인공지능(AI) 서비스들과 이커머스(전자상거래) 업체들의 경쟁 판도 변화로 인터넷 기업의 일부 구조적 디레이팅(저평가)은 불가피하지만, AI 서비스가 본격 등장하기 시작한 지난 2년 전과 달라진 점은 주가가 당시 대비 약 15∼30% 빠져 있다는 점""이라고 짚었다. 이어 ""대부분 업체의 영업이익은 1분기가 저점으로 예상되며 추가로 구조적 악재가 발생할 가능성이 제한적""이라며 업종 투자의견을 '긍정적'으로 유지했다. 구체적으로 ""네이버와 카카오의 올해 합산 영업이익은 2조8천억원으로 역대 최대 이익이 기대된다. 4년 전 대비 합산 영업이익은 47% 증가했다""며 ""그러나 같은 기간 시가총액은 65% 감소해 이익 성장 대비 주가 하락세가 과도하다""고 분석했다. 이어 올해 하반기 네이버와 카카오의 커머스 매출 성장세가 이어질 것이며 시장 추정치의 상향 가능성이 높다며 네이버와 카카오의 목표주가를 각각 30만원, 5만2천원으로 유지했다. 지난 5일 네이버와 카카오의 종가는 각각 19만1천200원, 4만4천300원이다. mylux@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609022400008?section=market-plus/all,"NH투자 ""네오위즈, P의 거짓 확장 콘텐츠 호조…목표가↑""","(서울=연합뉴스) 김태균 기자 = NH투자증권은 게임사 네오위즈[095660]에 대해 9일 ""인기작 'P의 거짓'의 DLC(다운로드용 콘텐츠)가 지난 7일 발매 후 우수한 성과를 보인다""며 목표가를 3만1천원에서 3만5천원으로 올렸다. DLC는 종전 게임의 스토리와 세계관을 확장하는 추가 콘텐츠로, 새로운 적과 도전 과제 등을 제공해 작품에 대한 관심을 촉진하는 역할을 한다. 안재민 연구원은 이날 보고서에서 ""'DLC 'P의 거짓: 서곡'이 8일 오후 1시 기준으로 스팀(PC 게임 유통 플랫폼)의 상위 판매 차트에서 한국 2위, 글로벌 6위를 달성했다. 한국의 플레이스테이션(게임기 게임 플랫폼)에서도 인기 게임 4위를 기록하고 있다""고 전했다. 안 연구원은 ""이번 DLC 출시로 P의 거짓의 '프랜차이즈 IP'(많은 차기작을 생산하는 지적재산) 가능성을 다시 확인했다. DLC 출시와 함께 게임 본편을 50% 할인하는 이벤트를 진행해 판매량 증가가 확인됐고, DLC의 판매량이 양호해 게임의 수명과 매출 지속성에 대한 우려가 해소됐다""고 평했다. 안 연구원은 P의 거짓이 DLC 출시 이후에도 본편 40만장, DLC 110만장을 팔아 매출 411억원을 올릴 것으로 내다봤다. 그는 ""네오위즈가 내년 이후 5개의 콘솔(게임기) 작품 출시를 준비하고 있으며, 국내 콘솔 개발사의 선두로 자리 잡을 것""이라고 덧붙였다. P의 거짓은 동화 '피노키오'를 어두운 유럽 근대 세계관으로 재해석한 액션 게임으로, 2023년 9월 출시돼 PC와 콘솔에서 누적 판매량 250만장을 넘겼다. tae@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609018700008?section=market-plus/all,"삼성증권 ""HK이노엔, 신약 美불확실성 해소…투자의견·목표가↑""","(서울=연합뉴스) 조성흠 기자 = 삼성증권[016360]은 9일 제약사 HK이노엔[195940]에 대해 위식도 역류질환 신약 '케이캡'의 미국 시장 진출 우려가 해소됐다며 투자의견을 '홀드(유지)'에서 '매수'로 상향 조정했다. 목표주가도 5만원에서 5만5천원으로 올렸다. 이는 경쟁 제품인 팬텀 파마슈티컬스의 '보퀘즈나'가 보유한 독점권을 2027년에서 2032년으로 연장하는 내용의 시민 청원이 최종 승인되면서 타사 제네릭(복제약)의 시장 진출 우려가 해소된 데 따른 것이다. 서근희 연구원은 이날 보고서에서 ""앞서 제네릭 출시 우려로 팬텀 주가가 하락했고 '케이캡' 역시 미국 진출을 앞두고 불확실성이 반영돼 주가에 부정적 영향이 있었다""며 ""이번 결정은 '케이캡'의 미국 진출에 대한 우려 해소 및 시장 점유율 확대에 대한 긍정적 시그널""이라고 평가했다. 서 연구원은 '보퀘즈나'와 동일 게열인 '케이캡'도 제네릭과의 조기 경쟁 우려가 해소됐고, 이는 미국 상업화 전략에 유리하게 작용할 것이라고 설명했다. 아울러 향후 '케이캡' 임상 3상에 대한 구체적 결과가 업데이트되고, 올해 4분기에는 미 식품의약국(FDA)에 품목허가 신청이 예정됐다고 전했다. 이에 따라 '케이캡'의 신약 가치를 기존 3천118억원에서 3천946억원으로 27% 올렸다. josh@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609019900008?section=market-plus/all,"iM증권 ""LG에너지솔루션, 실적 불확실성 커져…목표가↓""","(서울=연합뉴스) 곽윤아 기자 = iM증권은 9일 LG에너지솔루션[373220]의 실적 불확실성이 커졌다며 목표주가를 기존 45만원에서 40만원으로 하향 조정했다. 직전 거래일인 지난 5일 종가는 29만1천원이다. 정원석 연구원은 LG에너지솔루션의 실적 불확실성이 짙어진 이유로 미국의 상호관세 정책을 꼽으며 ""전기차 수요 둔화, 수익성 악화 우려, 선제적인 배터리 재고 축적에 따른 하반기 수요 둔화 가능성이 있다""고 밝혔다. 특히 북미 전기차 시장은 LG에너지솔루션의 연간 영업이익의 90% 이상을 차지할 정도로 커 미국발 관세 불안에 따른 악영향이 불가피하다고 설명했다. 또한 ""다음 달 미국 트럼프 행정부의 감세 법안이 시행될 경우 북미 전기차 시장 전망치가 하향되면서 LG에너지솔루션의 중장기 실적 추정치와 밸류에이션 조정이 이뤄질 수밖에 없다""고 덧붙였다. 트럼프가 추진하고 있는 감세 법안은 줄어드는 세수를 보충하기 위해 인플레이션 감축법(IRA)에 근거한 청정에너지 세액공제를 대폭 축소하는 내용을 담고 있다. 다만 LG에너지솔루션에 대한 투자의견을 '매수'로 유지한 배경에 대해서는 ""(최근 어려운 상황을) 극복하기 위해 LG에너지솔루션은 신재생 에너지 확산과 인공지능(AI) 데이터센터 구축 확대로 뚜렷한 성장세를 보이고 있는 북미 ESS(에너지저장장치) 수요에 적극 대응하고 있다""며 ""이를 위해 이달부터 역내 LFP(리튬인산철) 배터리 셀 양산을 시작했다""고 밝혔다. 그러면서 ""향후 미국이 중국 배터리에 대해 상계관세를 부과할 가능성도 부각되고 있어 북미 ESS 시장에서 발생할 새로운 기회 요인에 주목할 필요가 있다""고 설명했다. ori@yna.co.kr",2025-06-09
https://www.yna.co.kr/view/AKR20250609019400008?section=market-plus/all,"신한투자 ""펩트론, 경쟁사比 기술우위…일라이릴리 본계약 전망""","(서울=연합뉴스) 조민정 기자 = 신한투자증권은 9일 최근 경쟁사인 카무루스와 일라이릴리의 계약으로 주가가 큰 폭으로 하락했던 펩트론[087010]에 대해 ""펩트론이 경쟁사 대비 기술 우위에 있다고 본다""며 일라이릴리와의 본계약이 이뤄질 것이라는 전망을 유지했다. 펩트론은 독자 기술인 스마트데포 플랫폼과 관련해 일라이릴리와 장기 지속형 비만 치료제 개발을 위한 기술성 평가 계약을 체결한 상태인데, 최근 일라이릴리는 카무루스의 플루이드크리스탈 플랫폼 기술을 독점 도입하는 계약을 체결했다. 펩트론의 기술검토 계약이 본계약 체결로 이뤄질지에 대한 불확실성이 발생하면서 지난 4일 주가가 하한가를 기록하는 등 투자심리가 급속하게 위축됐다. 엄민용 연구원은 이날 보고서에서 ""카무루스는 노보 노디스크 세미글루타이드 1개월 제형 주사제를 개발 중이었고, 이번 일라이릴리와 카무루스의 계약은 경쟁사 계약을 막기 위한 의사결정으로 판단한다""며 ""펩트론 임상을 우선적으로 진행한 후 혹시 모를 차질을 대비한 예비 차선책을 확보한 것으로 추정된다""고 분석했다. 이어 ""카무루스의 특허 및 상업화 임상을 검토한 결과 펩트론의 스마트데포 대비 카무루스의 플랫폼에서 3가지 중요한 단점을 확인했으며 펩트론의 기술이 우위에 있다고 본다""고 강조했다. 그러면서 ""카무루스와의 계약으로 오히려 펩트론의 판매 로열티를 4∼6% 수준으로 전망할 수 있게 됐다""며 ""본계약 성사 시 주주가치에 긍정적으로 작용할 전망""이라고 덧붙였다. 엄 연구원은 다만 펩트론에 대한 투자의견이나 목표주가는 제시하지 않았다. chomj@yna.co.kr",2025-06-09
